"Period","Stage","Subject","Map_Choice","District","Map","Effort"
19,"1","2","-99","EW",1,70
19,"1","3","-99","EW",1,40
19,"1","4","-99","EW",1,50
19,"1","5","-99","EW",1,20
19,"1","6","-99","EW",1,20
19,"1","7","-99","EW",1,80
19,"1","8","-99","EW",1,50
20,"2","1","-99","EW",1,80
20,"2","2","-99","EW",1,50
20,"2","3","-99","EW",1,20
20,"2","4","-99","EW",1,55
20,"2","5","-99","EW",1,20
20,"2","6","-99","EW",1,50
20,"2","7","-99","EW",1,50
20,"2","8","-99","EW",1,51
21,"2","1","-99","EW",1,80
21,"2","2","-99","EW",1,51
21,"2","3","-99","EW",1,55
21,"2","4","-99","EW",1,45
21,"2","5","-99","EW",1,30
21,"2","6","-99","EW",1,30
21,"2","7","-99","EW",1,65
21,"2","8","-99","EW",1,51
22,"2","1","-99","EW",1,60
22,"2","2","-99","EW",1,51
22,"2","3","-99","EW",1,35
22,"2","4","-99","EW",1,50
22,"2","5","-99","EW",1,10
22,"2","6","-99","EW",1,40
22,"2","7","-99","EW",1,45
22,"2","8","-99","EW",1,53
23,"2","1","-99","EW",1,75
23,"2","2","-99","EW",1,51
23,"2","3","-99","EW",1,40
23,"2","4","-99","EW",1,54
23,"2","5","-99","EW",1,50
23,"2","6","-99","EW",1,60
23,"2","7","-99","EW",1,45
23,"2","8","-99","EW",1,60
24,"2","1","-99","EW",1,50
24,"2","2","-99","EW",1,50
24,"2","3","-99","EW",1,35
24,"2","4","-99","EW",1,40
24,"2","5","-99","EW",1,0
24,"2","6","-99","EW",1,60
24,"2","7","-99","EW",1,60
24,"2","8","-99","EW",1,55
25,"3","1","5","EW",1,60
25,"3","2","5","EW",1,45
25,"3","3","4","EW",1,45
25,"3","4","5","EW",1,50
25,"3","5","5","EW",1,15
25,"3","6","1","EW",1,60
25,"3","7","1","EW",1,61
25,"3","8","1","EW",1,50
26,"3","1","5","EW",1,60
26,"3","2","5","EW",1,45
26,"3","3","1","EW",1,10
26,"3","4","5","EW",1,45
26,"3","5","3","EW",1,20
26,"3","6","3","EW",1,60
26,"3","7","2","EW",1,80
26,"3","8","1","EW",1,40
27,"3","1","5","EW",1,30
27,"3","2","2","EW",1,55
27,"3","3","3","EW",1,20
27,"3","4","5","EW",1,55
27,"3","5","3","EW",1,35
27,"3","6","3","EW",1,60
27,"3","7","3","EW",1,40
27,"3","8","1","EW",1,40
28,"3","1","3","EW",1,55
28,"3","2","3","EW",1,51
28,"3","3","4","EW",1,50
28,"3","4","4","EW",1,45
28,"3","5","3","EW",1,0
28,"3","6","3","EW",1,65
28,"3","7","4","EW",1,45
28,"3","8","3","EW",1,40
